PSRJ,RAJD,RAJD_ERR,DECJD,DECJD_ERR,DM,P0,W50,astrometry_err,racsmatch
J1945+1834,296.4004166666667,8.333333333333333e-05,18.57225,0.0001111111111111,217.7,1.06870769134,23.0,0.00013888888888888,
J1945-0040,296.3683180942153,0.0001302195075708,-0.682796501540784,0.000280502436275,59.71,1.0456324447715093,54.0,0.0003092551323877941,RACS_1939+00A_2085
J1946+1805,296.72101666666657,2.5e-05,18.09478888888889,3.0555555555555554e-05,16.1356,0.4406184769108469,32.0,3.947964000986637e-05,RACS_1938+18A_2068
J1946+2052,296.55887499999994,2.5e-05,20.87351111111111,2.5e-05,93.965,0.0169601753229755,,3.535533905932738e-05,
J1946+2244,296.60370833333326,0.000125,22.74983333333333,0.0001666666666666,141.5,1.33444985809,18.0,0.00020833333333328,
J1946+2535,296.7045833333333,0.0002083333333333,25.597638888888888,0.00025,248.81,0.51516705131,8.6,0.0003254270698294226,
J1946+2611,296.69087499999995,0.0003333333333333,26.197,0.00025,165.0,0.4350602546,,0.00041666666666664,RACS_1955+25A_4079
J1946+3417,296.60470095814213,4.1730302485725995e-08,34.28741577971375,3.097783964864939e-08,110.178388,0.0031701391790288,,5.1971575835716426e-08,
J1946-09,296.49999999999994,0.0,-9.0,0.0,50.63,0.0912,5.0,0.0,
J1946-1312,296.7409541666666,4.1666666666666665e-05,-13.210111111111113,0.0001666666666666,63.04,0.491865489484,12.0,0.00017179606773400451,
J1946-2913,296.71555833333326,3.333333333333333e-05,-29.22975,0.0001388888888888,44.309,0.959447931541423,10.0,0.00014283289035749624,RACS_1945-31A_3468
J1946-5403,296.6437375,1.25e-05,-54.06180833333333,1.1111111111111112e-05,23.7314,0.00271,,1.67244369149893e-05,
J1947+0915,296.94258333333335,0.0002083333333333,9.252222222222224,0.0002222222222222,94.0,1.48074382424,28.0,0.0003046071138813681,
J1947+1957,296.8309791666667,1.6666666666666664e-05,19.952330555555555,2.5e-05,185.8,0.157508542541,6.0,3.0046260628866575e-05,
J1948+1808,297.09220416666665,1.6666666666666664e-05,18.141708333333334,2.2222222222222223e-05,256.16,0.394354427486,15.0,2.777777777777778e-05,
J1948+2333,297.08048749999995,1.25e-05,23.550897222222225,1.388888888888889e-05,198.2,0.5283521633015,5.2,1.8685588954269043e-05,
J1948+2551,297.0732458333333,4.166666666666666e-06,25.86443055555556,5.555555555555556e-06,289.27,0.1966268136138,9.2,6.944444444444445e-06,
J1948+2819,297.1599583333333,4.1666666666666665e-05,28.32223888888889,5.277777777777778e-05,303.0,0.932692952758,13.0,6.724288020505669e-05,
J1948+3540,297.1041945833333,4.166666666666666e-06,35.669738055555555,4.166666666666667e-06,129.36748,0.7173111740759792,19.3,5.892556509887896e-06,
J1948-27,297.0,0.0,-27.0,0.0,57.85,0.332,6.0,0.0,
J1949+2306,297.2805,4.1666666666666665e-05,23.11541666666667,5.555555555555556e-05,196.3,1.3193733853,22.0,6.944444444444444e-05,
J1949+3106,297.3734894183333,1.5416666666666666e-08,31.101057233333336,1.6666666666666667e-08,164.12669,0.0131381831521653,,2.270355454304213e-08,
J1949+3426,297.3069625,2.5e-05,34.442747222222216,2.2222222222222223e-05,228.2,0.3885391675859,17.0,3.34488738299786e-05,
J1949-2524,297.35589222052243,0.0001651541130701,-25.40027075913624,0.0005825235824476,23.07,0.9576166302906218,10.0,0.0006054829520073684,
J1950+2414,297.6877652541666,1e-07,24.24915663888889,1.1111111111111114e-07,142.0842,0.0043047754832564,0.34,1.4948471163415234e-07,
J1950+3001,297.7236666666666,8.333333333333333e-05,30.02852777777778,8.333333333333333e-05,249.0,2.78891789352,6.0,0.00011785113019775792,
J1951+1123,297.784375,8.333333333333333e-05,11.390333333333333,0.0001944444444444,31.29,5.0940830275,25.0,0.00021154925294062328,
J1951+4724,297.7810416666667,0.000125,47.40975,5.555555555555556e-05,104.35,0.1819275988217175,48.26,0.00013678969169161255,
J1952+1410,298.0256417896594,0.0001391848738671,14.12483065814246,0.0001431570547894,31.5051,0.275025682519723,5.1,0.0001996656491472076,
J1952+2513,298.0864083333333,6.25e-05,25.228916666666667,0.0001944444444444,246.9,1.07764729476,19.0,0.00020424223847013469,
J1952+2630,298.153500975,2.5e-08,26.507801194444443,3.055555555555556e-07,315.3166,0.0207323600913736,1.3,3.0657657694426725e-07,
J1952+3021,298.0820666666666,4.583333333333332e-05,30.35555555555556,0.0001111111111111,189.1,1.66566523108,26.0,0.00012019306742398937,
J1952+3252,298.24252499999994,4.166666666666666e-06,32.877919444444444,2.777777777777778e-06,45.006,0.0395311928547774,4.7,5.007710104811096e-06,
J1953+1149,298.4477916666666,0.000125,11.8285,0.0001388888888888,140.03,0.8518902768,13.0,0.00018685588954262433,
J1953+1846A,298.44375,0.0,18.779166666666665,0.0,117.0,0.004888,0.49,0.0,
J1953+1846B,298.44375,0.0,18.779166666666665,0.0,119.0,0.0799,,0.0,
J1953+1846C,298.44375,0.0,18.779166666666665,0.0,116.2,0.02893,,0.0,
J1953+1846D,298.44375,0.0,18.779166666666665,0.0,119.038,0.10067,,0.0,
J1953+2732,298.2825,8.333333333333333e-05,27.546722222222225,0.0001111111111111,194.2,1.33396499366,26.3,0.00013888888888888,
J1953+2819,298.396825,4.583333333333332e-05,28.327644444444445,5.277777777777778e-05,199.0,1.01100245325,19.0,6.990127517867564e-05,
J1954+1021,298.65333333333325,4.1666666666666665e-05,10.352916666666664,0.00025,80.87,2.09944017034,65.2,0.00025344843876242584,
J1954+2407,298.50155833333326,1.25e-05,24.120555555555555,1.1111111111111112e-05,80.5,0.1934045707829,2.5,1.67244369149893e-05,
J1954+2529,298.58215,1.25e-05,25.490927777777777,1.9444444444444445e-05,182.7,0.931210094606,16.0,2.3115718023740608e-05,
J1954+2836,298.5797916666666,0.0001666666666666,28.601666666666667,0.0002777777777777,,0.0927090547372541,,0.00032394177193574905,
J1954+2923,298.59397499999994,8.333333333333332e-06,29.38813611111111,1.1111111111111112e-05,7.932,0.4266767865301816,6.0,1.388888888888889e-05,
J1954+3852,298.5045125,1.6666666666666664e-05,38.87107777777778,1.388888888888889e-05,65.36,0.352933478726,4.0,2.1695137988629595e-05,
J1954+4357,298.660199309208,3.476878228776146e-05,43.960381462484015,1.0564328522586789e-05,130.3,1.3870411601545107,100.0,3.6338316676848085e-05,
J1955+2527,298.997480125,2.916666666666666e-07,25.450956388888887,5.555555555555555e-07,209.961,0.0048727658629793,,6.274642776709176e-07,
J1955+2908,298.86614056030726,3.892025205745574e-08,29.14540016484362,2.1021572301510123e-08,104.4906,0.006133166516234,0.65,4.423451731672344e-08,
J1955+2930,298.7813625,3.749999999999999e-05,29.51383333333333,4.4444444444444447e-05,212.4,1.07387774187,24.0,5.815117059849534e-05,
J1955+5059,298.82818208333333,5.416666666666665e-06,50.99869222222223,3.611111111111111e-06,31.98266,0.5189379874090803,6.0,6.510023136254424e-06,
J1955+6708,298.9115150881017,5.97832953858311e-07,67.13753830198141,1.558894603354215e-07,57.1478,0.0085654062678145,1.0,6.178234088820383e-07,
J1955-0907,298.98749999999995,0.0,-9.120555555555557,0.0,72.0,0.484,,0.0,
J1956+0838,299.21775,8.333333333333333e-05,8.638,0.0001111111111111,67.087,0.303910924347,13.0,0.00013888888888888,
J1956-2752,299.1166666666667,0.0,-27.88222222222222,0.0,45.69,0.2600144,,0.0,
J1957+2516,299.3942145833333,1.2499999999999997e-06,25.267243333333333,8.333333333333333e-07,44.137,0.003961655342404,,1.5023130314433287e-06,
J1957+2831,299.33081545329173,4.241046077850936e-05,28.52884717354491,3.047403504104445e-05,138.99,0.3076828651978048,8.0,5.2223691894850615e-05,
J1957+5033,299.4120833333333,0.0033333333333333,50.555,0.0025,,0.3748062242450498,,0.004166666666666641,
J1957-0002,299.4275833333333,2.9166666666666663e-05,-0.0352222222222222,5.555555555555556e-05,38.443,0.96509596606,15.6,6.274642776709177e-05,
J1958+2846,299.6669583333333,0.000125,28.765,0.0002777777777777,,0.2903892447504656,,0.00030460711388133614,
J1958+3033,299.5284166666666,4.1666666666666665e-05,30.56463888888889,5.555555555555556e-05,201.9,1.09858060946,13.0,6.944444444444444e-05,
J1959+2048,299.90320783333334,2.0833333333333333e-07,20.804200611111117,1.6666666666666665e-07,29.1066,0.0016074016848063,0.035,2.6679684322636867e-07,RACS_2004+18A_4346
J1959+3620,299.90845833333333,8.333333333333333e-05,36.34141666666667,8.333333333333333e-05,273.0,0.406081181,,0.00011785113019775792,
J2000+2920,300.0687833333333,2.5e-05,29.335408333333334,3.3333333333333335e-05,132.3,3.07378325868,26.0,4.166666666666667e-05,
J2001+0701,300.46232899999995,1.25e-07,7.027679166666666,3.611111111111111e-07,63.3146,0.0068199585607571,,3.8213379144993345e-07,
J2001+4258,300.2941193440225,2.3350988331443543e-05,42.96840707817206,1.4164291659466664e-05,54.93,0.7191661378516744,11.0,2.731109324559618e-05,
J2001-0349,300.47212499999995,0.000125,-3.82875,0.0004166666666666,67.0,1.344724016036617,83.0,0.0004350127712045424,
J2002+1637,300.69904166666663,0.0002916666666666,16.621305555555555,0.0003055555555555,94.581,0.27649748362,4.0,0.0004224140646039568,
J2002+3217,300.5184298122963,5.0314526817605984e-05,32.28842175608005,2.776078427847391e-05,142.21,0.6967605101537256,17.5,5.746488277753254e-05,
J2002+4050,300.68345261649944,1.5905450915661483e-05,40.84830948864732,4.609439808750176e-06,131.486,0.9050668203089066,24.8,1.6559900488258e-05,
J2003+2916,300.76330833333327,2.5e-05,29.26693333333333,3.0555555555555554e-05,209.5,1.0098766696,35.0,3.947964000986637e-05,
J2004+2653,301.24591666666663,0.0001666666666666,26.89455555555556,0.0001666666666666,160.0,0.66587861963,14.8,0.00023570226039542158,
J2004+3137,301.2178531843249,1.555998228744221e-05,31.619449739374065,9.208284295680827e-06,234.82,2.1112647338162023,21.3,1.8080529540242937e-05,
J2004+3429,301.1957083333333,0.000125,34.48825,0.0001388888888888,351.0,0.24095264193,,0.00018685588954262433,
J2005+3547,301.3228874999999,3.749999999999999e-05,35.790388888888884,2.777777777777778e-05,401.6,0.615033894871,20.8,4.666749337892067e-05,
J2005+3552,301.44791666666663,0.00025,35.873416666666664,2.777777777777778e-05,455.0,0.30794290464,,0.0002515384760593727,
J2005-0020,301.43228602878474,0.0002167594909732,-0.3394265529768208,0.0003611522328388,35.93,2.2796610585820614,45.0,0.00042120732687289707,
J2006+0148,301.62105375,8.333333333333333e-07,1.8149775,1.9444444444444444e-06,43.5786,0.0021635567935669,,2.1154925294066413e-06,
J2006+3102,301.5458333333333,0.0012499999999999,31.034166666666668,0.0011111111111111,107.16,0.16369523645,11.8,0.001672443691498848,
J2006+4058,301.66290833333335,1.25e-05,40.98152222222223,8.333333333333334e-06,259.5,0.4996949121196374,11.2,1.502313031443329e-05,
J2006-0807,301.5681875,4.1666666666666667e-07,-8.117268611111111,8.333333333333333e-07,32.39,0.580871337030867,76.0,9.316949906249124e-07,RACS_2004-06A_3074
J2007+0809,301.80625,0.0004166666666666,8.159166666666668,0.0005555555555555,53.394,0.32572436605,84.0,0.00069444444444436,RACS_2004+06A_2870
J2007+0910,301.99209625,4.999999999999999e-06,9.170258333333331,1.6666666666666667e-05,48.72934,0.4587348258074,6.7,1.740051084818425e-05,
J2007+2722,301.8159533333333,1.6666666666666669e-06,27.379976111111112,1.6666666666666669e-06,126.782,0.0244973885459333,16.0,2.357022603955159e-06,RACS_1955+25A_1140
J2007+3120,301.78754999999995,2.5e-05,31.34765,2.5e-05,191.5,0.60820531457,8.7,3.535533905932738e-05,
J2008+2513,302.14784166666664,4.583333333333332e-05,25.2251,4.4444444444444447e-05,60.5555,0.58919550332,11.0,6.384358296978446e-05,
J2008+3139,302.16661416666665,5.416666666666665e-06,31.6576,5.555555555555556e-06,223.9,0.226118635651,3.0,7.75915429081301e-06,
J2008+3758,301.9945833333333,0.0008333333333333,37.97027777777778,0.0002777777777777,143.0,4.352302967973884,,0.0008784104611578269,
J2009+3326,302.4548333333333,8.333333333333333e-05,33.436166666666665,8.333333333333333e-05,263.6,1.43836860189,26.7,0.00011785113019775792,
J2010+2845,302.52111666666667,8.333333333333332e-06,28.75810277777778,8.333333333333334e-06,112.47,0.5653693451984,7.0,1.1785113019775792e-05,
J2010+3051,302.5164758333333,4.1666666666666667e-07,30.85524777777778,2.7777777777777776e-07,133.756,0.0048162745133088,0.23,5.007710104811096e-07,
J2010+3230,302.61041666666665,4.1666666666666665e-05,32.502027777777776,5.555555555555556e-05,371.8,1.4424475206,28.8,6.944444444444444e-05,
J2010-1323,302.69133617624453,2.4763091230740408e-08,-13.3989130497429,7.66034701374011e-08,22.1619,0.0052232710168616,0.28,8.050653591102821e-08,RACS_2012-12A_3455
J2011+3331,302.770525,8.333333333333332e-06,33.52351111111111,8.333333333333334e-06,298.58,0.93173309347,30.6,1.1785113019775792e-05,
J2013+3058,303.39272083333327,1.25e-05,30.98074722222222,1.388888888888889e-05,148.7,0.276027693446,2.9,1.8685588954269043e-05,
J2013+3845,303.29319583333324,1.25e-05,38.76203055555556,1.1111111111111112e-05,238.217,0.2301936138594796,22.7,1.67244369149893e-05,
J2013-0649,303.3239612499999,1.583333333333333e-05,-6.818163888888889,8.888888888888889e-05,63.36,0.580187269001,9.1,9.028803360548772e-05,
J2015+0756,303.99831445833325,2.0833333333333333e-07,7.943347611111111,4.444444444444445e-07,36.436,0.0043279839569886,,4.908499179742303e-07,
J2015+2524,303.8029166666666,0.0002916666666666,25.408694444444443,0.0002777777777777,11.0,2.3032990816,46.0,0.00040277777777767587,
J2016+1948,304.239347875,2.5e-07,19.79766338888889,3.333333333333333e-07,33.8148,0.0649403882415136,1.3,4.166666666666666e-07,
J2017+0603,304.34460062630166,2.7616914405209667e-08,6.051547951983988,3.426517277579255e-08,23.92344,0.0028962158167229,,4.40090448273942e-08,
J2017+2043,304.370575,8.333333333333332e-06,20.725527777777778,8.333333333333334e-06,60.4906,0.537143086032,17.0,1.1785113019775792e-05,
J2017+3625,304.48266666666666,4.1666666666666665e-05,36.41886111111111,5.555555555555556e-05,,0.1667491790417608,,6.944444444444444e-05,
J2017+5906,304.4356517986063,0.0001185057086308,59.11305000314061,2.566166131774572e-05,60.28,0.4034783349024365,20.0,0.00012125231478068678,
J2017-0414,304.25,0.0,-4.0,0.0,30.85,0.0406,1.4,0.0,
J2017-1614,304.4422825,3.3333333333333333e-06,-16.23764166666667,1.388888888888889e-05,25.438,0.0023142872649224,,1.428328903575827e-05,
J2017-2737,304.25,0.0,-27.0,0.0,25.38,0.224,13.0,0.0,
J2018+2839,304.5159720833333,3.7499999999999992e-06,28.66505888888889,4.444444444444444e-06,14.1977,0.5579534804224721,14.9,5.815117059849533e-06,RACS_2022+25A_3722
J2018+3431,304.72164999999995,8.333333333333332e-06,34.51680833333333,5.555555555555556e-06,222.35,0.3876640866385,6.7,1.0015420209622191e-05,
J2019+2425,304.8831208333333,1.25e-07,24.420917722222224,1.3888888888888888e-07,17.201,0.0039345240803312,0.3,1.8685588954269042e-07,
J2019+72,304.74999999999994,0.0,72.0,0.0,34.88,0.219,20.0,0.0,
J2021+3651,305.27275,0.0001666666666666,36.851333333333336,0.0001388888888888,367.5,0.1037409520743616,9.9,0.00021695137988618786,
J2021+4026,305.3749583333333,0.000125,40.44586111111111,0.0001944444444444,,0.2653176609299554,3.0,0.0002311571802373687,
J2022+2534,305.49999999999994,0.0,25.0,0.0,53.66,0.00265,0.49,0.0,
J2022+2854,305.65444625,2.9166666666666666e-06,28.906417777777776,3.055555555555555e-06,24.63109,0.3434021577859938,12.0,4.22414064604043e-06,RACS_2022+25A_3192
J2022+3842,305.5903708333333,2.5e-05,38.70411666666667,1.9444444444444445e-05,429.1,0.048578779636,,3.1671539586087165e-05,
J2022+5154,305.7078041666666,4.999999999999999e-06,51.91395361111111,3.055555555555555e-06,22.54968,0.5291969178083342,7.4,5.859728641591384e-06,
J2023+5037,305.92475265269854,5.863816440442623e-06,50.62635183354068,1.0564600394855908e-06,32.98817,0.3726190545356841,4.7,5.958225496088168e-06,
J2027+0255,306.87861624999994,2.916666666666666e-07,2.927217222222222,8.333333333333333e-07,51.132,0.010595519821519,,8.829008375173788e-07,
J2027+2146,306.8195416666666,1.25e-05,21.76789722222222,1.388888888888889e-05,97.0915,0.398173021652,7.4,1.8685588954269043e-05,
J2027+4557,306.81763749999993,1.25e-05,45.96585555555556,1.1111111111111112e-05,229.594,1.0996513680443851,41.0,1.67244369149893e-05,
J2027+7502,306.8469806672427,1.949978838915319e-05,75.04147693926129,5.339190497461682e-05,11.42,0.515218649151172,30.0,5.6841334115591144e-05,
J2028+3332,307.0827499999999,2.0833333333333333e-05,33.53454444444444,1.9444444444444445e-05,,0.176707415113807,,2.8497617400948876e-05,
J2029+3744,307.34946191356414,5.453076440489744e-05,37.73560409965639,2.4362051311101643e-05,190.66,1.216804657740282,22.3,5.9725319678233444e-05,
J2030+2228,307.6685195032079,4.52082109293563e-05,22.47273196862731,2.821489451475264e-05,71.8627,0.6305126466792664,14.0,5.329036130400871e-05,RACS_2022+25A_2151
J2030+3641,307.5010875,1.6666666666666664e-05,36.690875,1.9444444444444445e-05,246.0,0.2001285881662618,,2.5609845714702464e-05,
J2030+4415,307.71395833333327,0.0001666666666666,44.26058333333334,0.0001111111111111,,0.227070177387141,,0.00020030840419238224,
J2032+4127,308.0546625,8.333333333333332e-06,41.45675277777778,2.5e-05,114.67,0.1432464662887347,,2.6352313834736493e-05,
J2033+0042,308.37966666666665,8.333333333333333e-05,0.7066944444444444,0.00025,37.84,5.013400111407841,114.0,0.0002635231383473649,RACS_2028+00A_2357
J2033+1734,308.36462605760727,4.8566222376505626e-08,17.582909065477473,3.7795913498245206e-08,25.0864,0.0059489575405856,,6.154030413550968e-08,
J2033-1938,308.4808333333333,0.0008333333333333,-19.649722222222223,0.0033333333333333,23.47,1.28171902379,11.0,0.0034359213546813435,
J2036+2835,309.19317916666665,2.0833333333333333e-05,28.58623333333333,1.9444444444444445e-05,84.2174,1.35872676315,25.0,2.8497617400948876e-05,
J2036+6646,309.218,0.0002083333333333,66.77241666666667,8.333333333333333e-05,50.763,0.5019271782,19.5,0.00022438186696390673,
J2037+1942,309.3105833333333,0.0003333333333333,19.71508333333333,0.00025,36.891647,2.0743770781,16.0,0.00041666666666664,RACS_2030+18A_2610
J2037+3621,309.3643295132099,0.0001257290555229,36.35669686044952,3.095814982343695e-05,93.56,0.6187150841856833,10.7,0.0001294843714243956,
J2038+5319,309.5131896832662,0.0003925392010872,53.32023046449182,2.691443435191944e-05,160.196,1.4245682151528811,23.7,0.000393460812745896,
J2038-3816,309.7265,0.000125,-38.271,0.00025,33.96,1.5772890848874963,26.0,0.0002795084971874737,RACS_2025-37A_1917
J2039-5617,309.8957004166666,4.1666666666666667e-07,-56.28590777777777,2.7777777777777776e-07,24.57,0.0026509071060648,,5.007710104811096e-07,
J2040+1657,310.0744375,1.25e-05,16.95846111111111,1.9444444444444445e-05,50.6919,0.865606225032,17.0,2.3115718023740608e-05,
J2040-21,310.0,0.0,-21.0,0.0,23.87,0.563,22.0,0.0,
J2042+0246,310.54584529166664,2.0833333333333333e-07,2.770665833333333,5.555555555555555e-07,9.2694,0.0045337267023282,,5.933335934248285e-07,
J2043+1711,310.83700045283206,7.572516403845621e-09,17.191363953687393,6.035732823716885e-09,20.712,0.0023798789240134,,9.683649901034446e-09,
