Gaussian_ID,RA,Dec,Total_flux_Source,S_Code
RACS_1914+06A_5241,285.808107,5.591471,2790.161,M
RACS_1914+06A_5244,285.802505,5.58907,2790.161,M
RACS_1914+06A_5245,285.79141,5.597522,2790.161,M
RACS_1914+06A_6633,285.791285,5.639292,2790.161,M
RACS_1914+06A_6623,285.986231,5.447771,7233.954,M
RACS_1914+06A_6624,286.022353,5.426981,7233.954,M
RACS_1914+06A_6625,286.030236,5.407465,7233.954,M
RACS_1914+06A_6621,285.987625,5.429535,7233.954,M
RACS_1914+06A_6622,285.999833,5.421762,7233.954,M
RACS_1922+12A_1666,293.266126,13.23139,1555.529,M
RACS_1922+12A_1665,293.252224,13.220327,1555.529,M
RACS_1922+12A_1667,293.261273,13.229149,1555.529,M
RACS_1922+12A_1664,293.259647,13.222607,1555.529,M
RACS_1922+12A_1663,293.254701,13.223764,1555.529,M
RACS_1922+12A_2272,292.343354,9.97689,1809.721,M
RACS_1922+12A_2271,292.343583,9.965999,1809.721,M
RACS_1922+12A_2843,291.319004,13.990146,1856.602,M
RACS_1922+12A_2844,291.325803,13.986534,1856.602,M
RACS_1922+12A_3000,291.044313,14.569645,1451.353,S
RACS_1922+12A_3052,290.924469,14.511873,66447.335,M
RACS_1922+12A_3053,290.895493,14.50972,66447.335,M
RACS_1922+12A_3054,290.891964,14.494069,66447.335,M
RACS_1922+12A_3055,290.908792,14.463882,66447.335,M
RACS_1922+12A_3056,290.928539,14.500805,66447.335,M
RACS_1922+12A_3057,290.944488,14.497484,66447.335,M
RACS_1922+12A_3060,290.908275,14.498416,66447.335,M
RACS_1922+12A_3058,290.893793,14.480403,66447.335,M
RACS_1922+12A_3067,290.88733,14.479236,66447.335,M
RACS_1922+12A_3066,290.97534,14.556036,66447.335,M
RACS_1922+12A_3065,290.883601,14.501415,66447.335,M
RACS_1922+12A_3064,290.913065,14.470458,66447.335,M
RACS_1922+12A_3063,290.918043,14.495532,66447.335,M
RACS_1922+12A_3062,290.949967,14.523845,66447.335,M
RACS_1922+12A_3061,290.924784,14.531722,66447.335,M
RACS_1922+12A_3051,290.948983,14.553723,66447.335,M
RACS_1922+12A_3059,290.899654,14.538116,66447.335,M
RACS_1922+12A_3050,290.919333,14.491424,66447.335,M
RACS_1922+12A_3069,290.89698,14.511798,66447.335,M
RACS_1922+12A_3048,290.935208,14.498191,66447.335,M
RACS_1922+12A_3047,290.962809,14.548109,66447.335,M
RACS_1922+12A_3046,290.955541,14.497377,66447.335,M
RACS_1922+12A_3045,290.917029,14.517949,66447.335,M
RACS_1922+12A_3044,290.928633,14.510238,66447.335,M
RACS_1922+12A_3043,290.952958,14.549129,66447.335,M
RACS_1922+12A_3042,290.887598,14.499772,66447.335,M
RACS_1922+12A_3068,290.915079,14.520555,66447.335,M
RACS_1922+12A_3070,290.913598,14.50668,66447.335,M
RACS_1922+12A_3049,290.906127,14.499315,66447.335,M
RACS_1922+12A_3079,290.96606,14.598162,4392.303,M
RACS_1922+12A_3080,290.977361,14.599879,4392.303,M
RACS_1922+12A_3081,290.974167,14.592492,4392.303,M
RACS_1922+12A_3131,290.873277,14.52631,1860.191,S
RACS_1922+12A_6624,290.843808,13.134514,1114.942,M
RACS_1922+12A_3142,290.851957,13.134903,1114.942,M
RACS_1922+12A_3154,290.803197,14.438361,16574.779,M
RACS_1922+12A_3159,290.80402,14.450711,16574.779,M
RACS_1922+12A_3158,290.814436,14.462702,16574.779,M
RACS_1922+12A_3157,290.795439,14.464401,16574.779,M
RACS_1922+12A_3156,290.815779,14.405729,16574.779,M
RACS_1922+12A_3155,290.826037,14.49199,16574.779,M
RACS_1922+12A_3162,290.791534,14.487504,16574.779,M
RACS_1922+12A_3153,290.767938,14.467115,16574.779,M
RACS_1922+12A_3152,290.827876,14.486265,16574.779,M
RACS_1922+12A_3150,290.808518,14.454798,16574.779,M
RACS_1922+12A_3160,290.818761,14.477183,16574.779,M
RACS_1922+12A_3163,290.800524,14.468165,16574.779,M
RACS_1922+12A_3164,290.76392,14.473353,16574.779,M
RACS_1922+12A_3165,290.777556,14.469485,16574.779,M
RACS_1922+12A_3151,290.796899,14.44493,16574.779,M
RACS_1922+12A_3161,290.791585,14.455174,16574.779,M
RACS_1922+12A_3181,290.750538,14.278751,16373.587,M
RACS_1922+12A_3183,290.762382,14.274164,16373.587,M
RACS_1922+12A_3184,290.759863,14.285077,16373.587,M
RACS_1922+12A_6626,290.788596,14.24695,16373.587,M
RACS_1922+12A_3185,290.776944,14.267857,16373.587,M
RACS_1922+12A_3186,290.760646,14.252813,16373.587,M
RACS_1922+12A_3182,290.746272,14.266131,16373.587,M
RACS_1922+12A_3227,290.72306,14.151584,2737.765,M
RACS_1922+12A_3228,290.720718,14.153588,2737.765,M
RACS_1922+12A_3283,290.638493,14.215929,2098.483,S
RACS_1922+12A_3304,290.604802,14.106592,1535.811,S
